_id,agrupamento,fonte,id_estudante,id_fonte,id_questionario,método,nota,tipo
63083e051cadee1d899eab69,False,null,3,38,5,casos,4,avaliação
63083e051cadee1d899eab6a,False,null,3,39,5,casos,4,avaliação
63083e061cadee1d899eab6b,False,null,3,40,5,casos,4,avaliação
63083e061cadee1d899eab6c,False,null,3,41,5,casos,4,avaliação
63083e061cadee1d899eab6d,False,3,3,Média,5,casos,10,avaliação
63083e081cadee1d899eab7c,False,null,5,38,5,casos,4,avaliação
63083e081cadee1d899eab7d,False,null,5,39,5,casos,4,avaliação
63083e081cadee1d899eab7e,False,null,5,40,5,casos,4,avaliação
63083e081cadee1d899eab7f,False,null,5,41,5,casos,4,avaliação
63083e081cadee1d899eab80,False,3,5,Média,5,casos,10,avaliação
63083e0a1cadee1d899eab8f,False,null,4,38,5,casos,4,avaliação
63083e0a1cadee1d899eab90,False,null,4,39,5,casos,4,avaliação
63083e0a1cadee1d899eab91,False,null,4,40,5,casos,4,avaliação
63083e0a1cadee1d899eab92,False,null,4,41,5,casos,4,avaliação
63083e0a1cadee1d899eab93,False,3,4,Média,5,casos,10,avaliação
63083e0c1cadee1d899eaba2,False,null,6,38,5,casos,0,avaliação
63083e0c1cadee1d899eaba3,False,null,6,39,5,casos,0,avaliação
63083e0c1cadee1d899eaba4,False,null,6,40,5,casos,0,avaliação
63083e0c1cadee1d899eaba5,False,null,6,41,5,casos,0,avaliação
63083e0c1cadee1d899eaba6,False,3,6,Média,5,casos,0,avaliação
63083e0e1cadee1d899eabb5,False,null,7,38,5,casos,4,avaliação
63083e0e1cadee1d899eabb6,False,null,7,39,5,casos,4,avaliação
63083e0e1cadee1d899eabb7,False,null,7,40,5,casos,4,avaliação
63083e0f1cadee1d899eabb8,False,null,7,41,5,casos,4,avaliação
63083e0f1cadee1d899eabb9,False,3,7,Média,5,casos,10,avaliação
63083e101cadee1d899eabc8,False,null,9,38,5,casos,4,avaliação
63083e101cadee1d899eabc9,False,null,9,39,5,casos,4,avaliação
63083e101cadee1d899eabca,False,null,9,40,5,casos,4,avaliação
63083e101cadee1d899eabcb,False,null,9,41,5,casos,4,avaliação
63083e111cadee1d899eabcc,False,3,9,Média,5,casos,10,avaliação
63083e121cadee1d899eabdb,False,null,10,38,5,casos,0,avaliação
63083e121cadee1d899eabdc,False,null,10,39,5,casos,0,avaliação
63083e121cadee1d899eabdd,False,null,10,40,5,casos,0,avaliação
63083e121cadee1d899eabde,False,null,10,41,5,casos,0,avaliação
63083e121cadee1d899eabdf,False,3,10,Média,5,casos,0,avaliação
